"logFC" "logCPM" "F" "PValue" "FDR"
"STK24" 1.08328740233719 6.34731035841499 13.2535469901346 0.00523552369073945 0.0292813809734574
"ERAP2" 1.95809109058212 3.11108265206325 13.2533668128452 0.00523778448007582 0.0292868802940825
"MTAP" 1.70136979860341 3.96809417911311 13.2487756792711 0.00524143550190704 0.0293001484714018
"CCM2" -1.68651424435087 5.56129065319933 13.2470946097014 0.00524283170104929 0.0293008085681509
"KRT8P10" 10.0607981345563 1.77037293421868 15.6527490978999 0.00524731374840911 0.0293065017231915
"ZFP36" 3.58872586225102 8.34661313366518 13.2423612264917 0.005248194696834 0.0293065017231915
"STON1" 3.92553917150411 5.19557272233083 13.243112478259 0.0052483570320384 0.0293065017231915
"RPS5" 1.09745685615619 8.98020805052262 13.241683022809 0.00524896384189419 0.0293065017231915
"SYT8" 3.9261481019549 3.14430280689355 11.8896038745153 0.00525150864470904 0.0293120812644646
"OLFML2B" 3.26663824006995 2.82032457457573 13.2484431808751 0.00525336806192099 0.0293120812644646
"LOC107985020" 3.02995053263374 -0.0208613041988375 13.2881330059265 0.00525379899305059 0.0293120812644646
"CHRM2" 5.94984011125 4.78155235739219 12.0367584667548 0.00526527592182863 0.0293689660603215
"C15orf48" 10.0093122521951 4.82131305036579 12.5782400258667 0.00527295272199334 0.0294030299973404
"RPS3A" 0.974158858656971 7.45719896049836 13.2197287243178 0.00527394806320889 0.0294030299973404
"PEBP4" -3.83882083799882 1.35286851657148 13.2577034318983 0.00527938183976844 0.0294261679252836
"ANO9" 7.89386216989924 5.65074956747198 13.2385097551076 0.00529074584997454 0.0294763964359429
"PDZD3" 8.87777757976578 3.38529767228649 12.3740115262105 0.00529134279045108 0.0294763964359429
"LINC00622" -1.97388394742275 0.756727002584643 13.2355341422803 0.00529286207621363 0.0294763964359429
"ICAM4" 3.99243454912591 -1.59267661630689 11.4909462229599 0.00529353649407968 0.0294763964359429
"AMOTL1" 3.03753678747097 6.45710396853146 13.1986127100388 0.00529811830694893 0.0294864220041087
"RPL39P3" 1.07437451415174 7.76566976421377 13.1981387411967 0.00529865951327833 0.0294864220041087
"ALPK3" 2.98573847998008 4.94010848242532 13.1983050560882 0.00529919557936435 0.0294864220041087
"IFITM1" 1.65888034659606 5.69929221476346 13.1825547549124 0.00531658761975266 0.0295760182438315
"TRIM2" -1.66119078211954 6.62766287531858 13.1812371730075 0.00531810530767423 0.0295772838860824
"TTC31" 1.33351666733212 4.61657264741501 13.1788976236423 0.00532081302964848 0.0295851658269928
"LOC102723904" -1.90409714187241 0.591242867744842 13.2173414485062 0.00532215636894966 0.0295854594466952
"MEFV" 2.26809791135798 0.00718255016164136 13.2463589742358 0.00532675738475133 0.0295974569224574
"ZNF429" -0.997987812503657 3.91150442981192 13.1737769740557 0.00532689671808328 0.0295974569224574
"TIMP2" 2.26447930250977 8.20132155236175 13.1714840488257 0.0053293638009416 0.029603989613905
"LOC100130701" 3.36417261767053 -0.433178244899053 13.0275292693557 0.00534039897006036 0.029655402572024
"SLC14A1" -4.94481342086444 4.69921359708196 13.16977209607 0.00534120642180532 0.029655402572024
"TIAM2" -2.06714287007226 3.40358766423317 13.1671302332598 0.00534276745292733 0.0296568871327746
"GRIPAP1" -1.21035305258822 6.18528131778013 13.1570900003356 0.00534603665412345 0.0296678504710191
"RPS7P1" 1.01308635952596 7.77969017909931 13.1555812313954 0.0053477864197149 0.0296703784298074
"LOC112268106" -3.14935579492447 2.52372342270739 13.1695672660261 0.00535409348208317 0.0296981836624139
"LIMS4" 2.14783500023097 1.2569241039036 13.1772443541416 0.00535829697485577 0.0297119049265794
"DZANK1" -1.36276524140272 2.22017387571891 13.149690658599 0.00535915929646263 0.0297119049265794
"PRR4" -1.78800465416202 1.21396618092867 13.1718379807234 0.00536118974480215 0.0297159755559935
"RAB8A" 0.898376659484525 4.86144604977129 13.1425622660048 0.00536293209748105 0.0297184477483087
"FGF22" -2.83437721753642 -0.750765069529134 12.5029968414146 0.00536478924981253 0.0297197769106655
"PCDHGC3" -2.12576107840563 7.73141661230663 13.1401267397174 0.00536576473863662 0.0297197769106655
"ARHGEF33" -3.80951165244058 2.35359547518442 13.1798326336341 0.00537249620138451 0.0297498732890676
"GEM" 3.67591434031805 5.19064835893534 13.1258493783228 0.00538346897080425 0.0298034354396733
"NEXN-AS1" 3.86908121144198 0.673463525094809 13.1732526410831 0.00539066329563823 0.0298360589214163
"HEXA" 0.969346651856256 5.58591418784008 13.1133597376244 0.0053970796181879 0.0298631799993741
"LOC285232" -1.72314466497547 -0.961459397023148 13.1796326712161 0.00539816872049754 0.0298631799993741
"ZYX" 2.38102460853011 7.86000456521655 13.1082072440786 0.0054031308958551 0.0298834199728536
"RPL12P19" 1.85846824760718 -1.46835275019034 12.7304125928279 0.00541174675825412 0.0299159229871317
"COL28A1" 2.48300347769606 4.34637644217931 13.1005375684941 0.00541290597147009 0.0299159229871317
"DOHH" -1.27227206504532 3.8061981307502 13.1000080650484 0.00541330069652639 0.0299159229871317
"CCDC71L" 2.34168417742761 3.67168296124115 13.1001274106222 0.00541422745795462 0.0299159229871317
"PCDHGC5" -2.12115307377329 7.50813047080483 13.0917880862208 0.00542247625485809 0.0299442292181733
"RNH1" 1.09645644515933 6.63992285426826 13.091288293048 0.00542306637145239 0.0299442292181733
"NACAD" -1.9571345200041 4.92078322733388 13.0966460321862 0.00542326890791082 0.0299442292181733
"CCR5" 2.95888158341923 -0.101432292876594 13.1040476017942 0.00542791804980953 0.0299626827093386
"ADGRL4" 1.64914724888224 3.46585984211522 13.0843543464245 0.00543230734290693 0.0299796932682093
"RAB37" -3.44410463030742 4.14137858447774 13.0853245766766 0.00543625955890574 0.0299942840885473
"KBTBD3" -1.51802897771812 3.2391805480797 13.0791744355476 0.00543866609847194 0.0300003417486692
"LOC112267879" 2.92813790195306 -1.54335482862184 12.0717986719482 0.00544461102333457 0.0300259099614975
"CFAP44" 0.979169350334578 4.95412859453114 13.0718803456422 0.00544605024905874 0.0300266238479249
"MCOLN2" 5.98490254646134 3.30851126147157 13.1043367768856 0.00545040531451195 0.0300434099146878
"TDRKH" -1.74445087462266 3.63387069332995 13.0661571186035 0.00545388397639028 0.0300553582112373
"CTAGE9" 3.61163755443018 0.6844596750988 12.9061309354258 0.00546064730465327 0.0300774993250014
"LOC112267914" -3.76607498849542 -0.708944804728744 15.0327052486309 0.00546093822882836 0.0300774993250014
"ARID5B" 2.29329310569149 5.4639489243883 13.0586075660662 0.00546183771821073 0.0300774993250014
"ACBD5" -1.30426727782224 4.89937500006026 13.052474624125 0.00546915138685853 0.030110541677169
"TCF3" 1.05043694044918 5.29988048039397 13.0508227040998 0.00547111539571966 0.0301141225562721
"PABPN1L" -3.26622691909004 -0.494343014756992 12.9783075361684 0.00547430228034172 0.0301200829574232
"LOC100132111" -2.50391808157553 1.64213144294243 13.0673950252106 0.00547482598401668 0.0301200829574232
"LOC646588" 2.85329538814943 0.324849553689326 13.1042412433719 0.0054904573781789 0.0301963306413561
"SMYD1" 5.550648051882 3.47443289261318 12.0386094651943 0.00549284268204844 0.0301963306413561
"LNX1" -1.14366126614166 4.56453704454236 13.0321313353525 0.00549348977761777 0.0301963306413561
"KCNJ12" -3.95611709822241 4.09175369096924 13.0665386415359 0.00549423152471795 0.0301963306413561
"KRT8P9" 4.55607312561781 -1.15347784485105 11.9281421482362 0.00549527116404526 0.0301963306413561
"AJAP1" -3.12995931342217 3.50147546422556 13.0312453951563 0.00549708346839988 0.0301990506860933
"MKI67" 6.25620087189407 1.36666941118814 12.5034489149461 0.00550201131416302 0.0302183648704999
"RAB23" 3.55731751079214 5.87264981302866 13.0256884713359 0.00550323547805179 0.0302183648704999
"SPAST" -0.996814886600608 4.09726727100159 13.0192078734438 0.00550919730008105 0.030232826861152
"CNTD2" -4.51591479283693 1.36415253269072 12.9609228210564 0.00550960728239944 0.030232826861152
"EEF1G" 0.995948728161899 8.34210664707767 13.0169664306933 0.00551171137732205 0.030232826861152
"LOC102724591" -2.13430521112122 -0.957421084700773 13.005708488309 0.00551254765581245 0.030232826861152
"FIBP" -1.0235151013158 5.12363397657512 13.0153563527041 0.00551365559984644 0.030232826861152
"RAB15" -2.88794790378738 5.78547623447529 13.0152540213078 0.00551378185851588 0.030232826861152
"LOC107984338" 2.21587979570226 7.76129968923267 13.0117538632493 0.00551799607531044 0.0302485700355781
"NOD2" 1.96531309232307 0.202978961392981 13.0648979175906 0.00551929197203154 0.0302485700355781
"NRIP1" 1.09674094209646 5.34294170390375 13.008916866122 0.00552142175415086 0.0302530099698634
"RHBDF1" 1.62735558727658 5.19401327499944 13.0067371684585 0.00552405604371947 0.0302602114222865
"LOC107986251" -2.21826388792572 1.07959512472095 13.0350876608808 0.00552690160095505 0.030263766991229
"RNF217-AS1" 3.37011886094006 1.07583733818258 13.0694360562048 0.00552734536062273 0.030263766991229
"NAPG" -1.04527283392177 5.17838402596778 13.0013570284285 0.00553055912547304 0.0302741327486794
"LOC653698" -2.24283369095316 2.64553149547644 13.000556413115 0.00553602823885368 0.0302968363274578
"WDR7" -1.25165240552366 4.61627595321577 12.993547392051 0.00554036383933866 0.030313327211656
"COMMD6" 1.21664334070066 5.18534445766069 12.9893182620774 0.00554514464075084 0.0303322454996929
"RPL7AP20" 1.57681185005168 0.349957206588691 13.0291137109941 0.00554891166622042 0.0303409710249817
"THOC5" 1.65469319401294 4.6963565444665 12.9846934846695 0.00555076737633635 0.0303409710249817
"RARRES2" 2.85378991346451 6.72760331272191 12.9835873141654 0.00555210551809099 0.0303409710249817
"HSH2D" 4.6088092528142 2.7792472692233 13.0149336965373 0.00555303918216393 0.0303409710249817
"PLA2G4F" 8.23422023010877 2.91129484138755 12.3173258247775 0.00555335722664442 0.0303409710249817
"ITIH3" 2.13795279235183 0.387422723776298 13.0308885649991 0.00555583166850177 0.0303412285867061
"RPL12P16" 1.38841594342843 7.56535846864405 12.9803381426993 0.00555605136780773 0.0303412285867061
"RASSF6" 11.4500551301065 3.38104001151297 15.3004078328058 0.00555990330213758 0.0303550329129564
"NRXN2" -3.65588418114227 6.84660364807833 12.9725517243696 0.00556716021286103 0.0303874161618664
"PCDHGA12" -2.11396049847386 7.50593379170133 12.9669377449603 0.00557238227587956 0.0304086797606615
"LOC105378576" 1.76684422450721 0.207949607115684 13.0056760494009 0.00558321861203419 0.0304605632272451
"LOC105370928" -2.85101482046967 -0.434301641419663 11.3267316170371 0.00559351591116575 0.0305094818614025
"PCDHGA1" -2.11079425162794 7.48957945095103 12.9478948248154 0.00559569048179974 0.0305140828485393
"ADGRL3" -2.46030912581272 4.49657180231429 12.9698449195747 0.00559823376562963 0.0305206918138072
"MAP3K14" 1.81961896874571 5.03399116850817 12.9416251433564 0.00560339814731295 0.030541584053055
"TTLL7" -2.13584989285158 5.66825520483628 12.9371732116898 0.00560886903281722 0.0305609310152561
"PCDHGA3" -2.12450787028153 7.51140079441532 12.9365656116951 0.00560961385876543 0.0305609310152561
"PLCE1-AS1" 2.8735882642349 -0.58138633080464 12.8946559971558 0.00561483735026657 0.0305821207543029
"SEMA4F" -1.3220889564907 3.37608853106845 12.9311844632811 0.00561752254183184 0.0305894784492862
"GLT8D2" 2.98304171384236 2.82800549997386 12.9354120917643 0.00562018519148955 0.0305967099299211
"VPS26C" 0.902341954582563 5.1007675844271 12.9236265850365 0.00562557143163923 0.0306187618875426
"SYBU" -1.79057424757589 6.98122898332329 12.9217811662085 0.00562784811350448 0.0306238827443841
"C12orf29" -1.51227441802341 4.26047106726258 12.9172833956396 0.00563359518113846 0.0306478807611768
"TRPA1" 4.43447913017523 1.04515680173269 12.9410144298381 0.00564308572569115 0.0306832199483096
"HTATSF1P2" -2.48043859763213 2.95740603856023 12.9116439501881 0.00564366534075136 0.0306832199483096
"CADM3" -2.43618216472378 7.07187068638415 12.9107192571956 0.00564410636955383 0.0306832199483096
"PFKP" -1.12707869429217 5.93202823587419 12.9029588325288 0.00565117417391933 0.0307103217211957
"LOC105375079" -1.30921559199531 -1.97058521930373 11.2714020227483 0.00565177087641111 0.0307103217211957
"RPL13AP5" 1.23637106267417 10.0369964765309 12.8995172450193 0.00565544207510235 0.030722988050171
"PAK1" -1.70091423353137 6.21239381439447 12.8979263839339 0.00565742269788426 0.0307264665598191
"RSPH14" -2.29163268659113 -0.817189551347249 12.8949562790151 0.00566655147703407 0.0307632382341426
"YWHAH" -1.98320983589995 7.64666744536847 12.8903308997507 0.00566687699292406 0.0307632382341426
"PCDHGA10" -2.09281051072786 7.49720969931572 12.8890918672831 0.00566842144371909 0.0307643374993514
"ARRB1" -1.53284387055216 6.80632029856382 12.8818214526086 0.00567749402424359 0.0308062841433809
"H3F3AP6" 0.982337318038437 4.92505551871922 12.8726959981972 0.0056889120138331 0.0308609341971424
"LINC01535" -2.91076403978942 1.51455076126403 12.8401721155764 0.00569134355481424 0.0308668206752109
"NLRX1" 1.19655989941842 4.01777086216908 12.8687671123023 0.00569402017698509 0.0308740332444142
"TM4SF4" 9.23151546678903 3.80651797098098 15.1589713600412 0.00569703679891044 0.0308830855083996
"PTPRN2" -2.91612078848902 5.96926460536179 12.8604768670264 0.00570423684820696 0.030911350038308
"KITLG" 2.24352591692382 4.82101574103205 12.860057633424 0.00570494752506352 0.030911350038308
"LOC101928605" 2.2985538639302 -0.417248671975035 12.8651200280797 0.00571927441095578 0.0309678746064683
"WDR47" -1.65721183782866 4.99824002674125 12.8488301233676 0.00571941812896327 0.0309678746064683
"PPP1R12A" 1.99041193424992 6.49256503513476 12.8470173450832 0.00572117479892261 0.0309678746064683
"ZFC3H1" 1.14616576825885 5.59018365332311 12.8466292372821 0.00572166409983131 0.0309678746064683
"SLITRK5" -2.93775231141434 2.71169647147094 12.8564270266568 0.00572213377679388 0.0309678746064683
"C16orf54" 3.21153417487578 -0.487056261487641 12.7310343377498 0.00573249299385902 0.0310166159745617
"RRBP1" 2.15506804505512 8.18694130189994 12.8337486678226 0.00573793371366182 0.0310387282646761
"FLNB" 1.6879102521213 7.73225720447391 12.827956191854 0.00574526815907817 0.0310710716081309
"LOC100996318" -2.97035216885347 -0.310259291165461 12.8627141936501 0.00575106480079842 0.0310950850373358
"MLIP" -3.13435019890412 1.10184646243442 12.8612998507116 0.00575468821757365 0.0311041712852185
"RPL13AP3" 1.77936276080276 -1.29249193309135 12.4715534892122 0.00575545886987554 0.0311041712852185
"PCDHGA8" -2.10758205192942 7.48645245464528 12.8180109335044 0.00575789007589529 0.0311099764293895
"ARX" -6.62535051154568 2.0566505838421 12.6319007458573 0.00576449059928996 0.0311383004214709
"EIF2S3B" 1.28903021173865 4.29307001450582 12.8109450074097 0.00576706624078493 0.0311448748103638
"LOC101928841" 2.56020135011647 1.8732977913877 12.7322742143462 0.00577116004587909 0.0311596429702727
"RNASEL" 1.70733520569438 3.10216907012044 12.8064641843672 0.00577415441090411 0.0311684694772726
"KRCC1" 0.98018952229334 4.60457673721787 12.8015301479555 0.00577888938011096 0.0311866852728446
"GEMIN4" 1.17372917408238 4.06981946372134 12.7891366034876 0.00579509017106102 0.0312667550415566
"C10orf105" -2.2088955842596 1.69220251016398 12.7976674855932 0.00579839827744211 0.0312741134229694
"ALDH7A1" -2.5044737949716 6.03633485081128 12.7856628734915 0.00579918238434211 0.0312741134229694
"LIMS1" 1.98784072153518 5.10183492198603 12.7835304737433 0.00580192113454253 0.0312799833687036
"VPS4B" 0.894077028652556 5.10450269192234 12.7826863003042 0.00580299974992787 0.0312799833687036
"TMED8" -0.962977361449744 4.77023048566855 12.7810194319208 0.00580514284129455 0.0312841795102674
"IGLV2-14" 8.77480509385899 3.66062014645683 12.2437762437938 0.00580694585057398 0.0312865413923404
"PPP2R5B" -1.54512492128052 5.89162278672536 12.7724135152867 0.00581619597088762 0.0313290161260805
"SERPINE1" 2.93235024043526 4.87551430671924 12.7686807638319 0.00582178129202322 0.0313503072467298
"PCDHGA11" -2.09711465077707 7.49883500402815 12.764599920896 0.00582625726779339 0.0313503072467298
"LOC105747689" 3.44318112189496 -1.40353428411347 11.535690355485 0.00582664373085816 0.0313503072467298
"LOC101929099" 2.61430145369602 -0.253077873185523 12.6304343687905 0.00582805650207609 0.0313503072467298
"NCEH1" -2.01656057322427 4.14999277322765 12.7633710401534 0.00582838767045146 0.0313503072467298
"PCDHGB1" -2.11373128857683 7.49434392876405 12.7621668283523 0.00582939529618195 0.0313503072467298
"DUSP6" 1.36914139249269 4.61383971672088 12.7608163334515 0.00583114866709322 0.0313503072467298
"RCN3" 2.40017435739246 3.76111614280884 12.7612810110075 0.0058316864316715 0.0313503072467298
"LOC100287896" -1.46465281469266 2.27696999760665 12.7615119059599 0.00583455449356301 0.0313503072467298
"METTL26" -1.14128309361352 4.97542767601558 12.7581334634322 0.00583460729449291 0.0313503072467298
"ITGB4" 1.8298959808732 6.63229870687662 12.7569711484601 0.00583610420741031 0.0313503072467298
"CYYR1" 1.52536323823483 3.34847050953707 12.7576361282559 0.00583655883659947 0.0313503072467298
"KIAA1211L" -2.96109907899471 4.14304447253191 12.7524092543533 0.00584308991949396 0.0313780361687512
"CDHR5" 9.3549950765134 6.13021356129258 12.7818565412003 0.00584490480877369 0.0313793830332731
"SCUBE1" 3.78043022733195 1.31447349928901 12.811587608351 0.0058469810004924 0.0313793830332731
"AKAP2" 2.36865281300735 6.00739679293435 12.7482055287794 0.00584744708039881 0.0313793830332731
"RAB13" 1.52146424721647 5.05442707944723 12.7429150147677 0.00585430533961771 0.0314088345215858
"PCDHGA9" -2.10046331089875 7.50348511676035 12.7383573843504 0.0058602122891648 0.0314331695669403
"AMH" -3.38363458608224 2.20506950481428 12.745592415341 0.00586875048577017 0.0314658797089712
"PLOD2" 1.51122230091807 5.28263982636481 12.7315566735435 0.00586905568748356 0.0314658797089712
"BTBD3" -1.0979876560392 5.79419053260383 12.7238011533949 0.00587915309615649 0.0315083045085303
"MGC16275" -1.93222831488138 1.79400096754404 12.7398984825938 0.00588027118825792 0.0315083045085303
"MFSD6L" 5.28943465792181 1.36692888113011 10.9371239235213 0.00588109203890953 0.0315083045085303
"LOC101928053" -2.36315098141895 -0.265629390978827 12.7889831004436 0.00588376711481155 0.031515271286695
"PRPS2" 1.60270695561738 5.02956277103711 12.7190319299484 0.0058855556958954 0.0315174875796314
"ALG3" 1.10279049255286 4.44316046925144 12.7160272720558 0.00588966279196171 0.0315321157182911
"PCDHGA4" -2.09951454666796 7.49937239021174 12.7138762758099 0.00589210689104978 0.0315377605339123
"TDH" -3.45511102498635 1.88449383228875 12.6780212630944 0.0058934685333601 0.0315377605339123
"TMOD2" -2.01839246669571 6.66748631778663 12.7070007294577 0.00590146513741506 0.0315731827946885
"PCDHGA7" -2.0908789272237 7.49547042836851 12.7046329841831 0.00590420453505067 0.0315767470043341
"IL2RG" 3.19025892204508 1.71623452999446 12.7343443011703 0.00590488612464909 0.0315767470043341
"TP53I3" 3.91281765963455 4.93452950707106 12.7019588261597 0.00590915288499025 0.0315921944702429
"PCDHGB2" -2.09648419474522 7.50086254452891 12.6969164612721 0.00591432723133317 0.0316124858424605
"PCDHGA5" -2.09492091018911 7.4938202616285 12.6920010201564 0.00592078650567321 0.0316249675495949
"DENND2D" 3.8152554704801 3.37359352593769 12.7092877577654 0.00592101948594627 0.0316249675495949
"DAND5" 3.81552833475615 0.0832466163250301 12.2630270968013 0.00592323885672031 0.0316249675495949
"LOC642852" -1.43859975062167 4.61922185524178 12.6896764466168 0.00592421372181016 0.0316249675495949
"SRSF11P1" -2.05657057583944 -1.31462786160235 12.6293966457764 0.00592470361310322 0.0316249675495949
"PLEKHH2" 1.5039486106545 4.71666099869401 12.6886296389547 0.00592558845705659 0.0316249675495949
"PCDHGB4" -2.09473733257794 7.49253148987049 12.6877961363868 0.00592631889173653 0.0316249675495949
"CDK19" -1.17953131369302 4.61839532270832 12.6855573681239 0.00592981376860695 0.0316362533500848
"C1QL3" -3.02272835127305 1.53077077080016 12.7251756449338 0.00593416962983651 0.0316521262829228
"TANK" 0.993555051500426 4.36205685293168 12.675152697626 0.00594300531389926 0.0316843974091437
"TUBB3" -2.88030096812889 5.67654827587767 12.6755345678755 0.00594418377621291 0.0316843974091437
"CFI" 1.9522231910547 3.92032121510001 12.6771378820474 0.00594542438171214 0.0316843974091437
"SCMH1" 1.39980234859235 5.90673241808786 12.6730679810239 0.00594574820737781 0.0316843974091437
"GNL1" -1.06635939607831 6.47025771814482 12.6688992804963 0.00595126000137207 0.0316965130421217
"P2RY14" 2.80933228416405 2.80417281508389 12.6340702874077 0.00595142260901217 0.0316965130421217
"LOC105373064" -1.73034639134757 -0.885909289853178 12.7376311944991 0.00595216962470377 0.0316965130421217
"JARID2" -1.25068434686386 4.75768038797074 12.6610029786449 0.00596208485923218 0.03174074042179
"LOC107986451" -2.23685867948804 -0.625992005555932 12.7233868523264 0.00596324401294 0.03174074042179
"CBLC" 8.23647607389158 3.74601112988339 11.6668834604347 0.0059737302225697 0.031788653412076
"SOX2" -3.4767817307385 4.95104167484383 12.6786835223138 0.00597501886816295 0.031788653412076
"ERICH1" 1.26857766263564 4.66619350329716 12.6450092258828 0.00598298463959959 0.031819943005611
"LOC101927420" -1.51053267907992 -0.0587437645822438 12.7045436483052 0.0059839508603701 0.031819943005611
"LOC107984427" 1.57123288677237 0.749911927776207 12.6721413777812 0.00598506408899432 0.031819943005611
"GS1-124K5.4" -1.74891126591101 0.8047912068016 12.6623237280067 0.00599417860773794 0.0318573564693908
"SLC39A1" 1.21382112544267 5.56296242303539 12.6351111021023 0.00599617892067093 0.0318573564693908
"TYMSOS" -3.04048813517347 0.191975270521055 12.6825410992895 0.00599652238868115 0.0318573564693908
"ANP32E" -1.30194441589854 5.46190412457302 12.634007226544 0.00599765978285237 0.0318573564693908
"OR7E47P" 3.66538684301341 -0.136794883516601 12.4972969055189 0.00600626518379304 0.0318956750841917
"LOC107984862" 4.37886471811605 -0.737353613596771 11.6909177505888 0.0060096220221924 0.0319061104350997
"TRAPPC5" -1.02209638911651 4.44666534091989 12.6227725733715 0.00601269202651242 0.0319115496148056
"ELMO2" -1.14900769113256 5.76674786900119 12.621848073554 0.00601392226718094 0.0319115496148056
"TMEM9" -1.49286996351151 5.84837667945432 12.6211764465466 0.00601482250318756 0.0319115496148056
"GAPT" 1.85663900470961 -1.54617562425916 12.4292064015275 0.00601633357908184 0.0319121812356435
"PFN1P4" 2.51383506390167 -1.1304402714222 11.8929273293595 0.00602554962099036 0.0319536722325246
"TCF7L1" 2.07681332174185 4.21673878058218 12.6100318027675 0.0060305331258681 0.0319725185020936
"PCDHGB3" -2.09350492064767 7.491808512968 12.6077014009394 0.00603291875049513 0.0319725185020936
"PCDHGA6" -2.07440296733723 7.50359429978834 12.6067840042406 0.00603415325519365 0.0319725185020936
"ABLIM1" -2.21647079338554 8.12768592326307 12.6063908258129 0.00603468211814869 0.0319725185020936
"FAM71E1" -1.46635467313911 2.44206686123223 12.6058759225078 0.00603849775543271 0.0319853422003916
"A1BG-AS1" -1.5944100094435 1.96383634617003 12.6062247267258 0.00604128712375847 0.0319927251818348
"SIRPB1" -2.15383090572447 1.93619140736581 12.6118689899039 0.00604404479565797 0.0319999369377503
"BET1L" 1.04352836103778 6.2744073503637 12.5964352637432 0.00604810165137134 0.0320140222483694
"MS4A7" 2.12639497460072 3.38786755119331 12.5952377079935 0.00605109430507729 0.0320154070470858
"ITSN1" -1.11166173732946 5.76066139934896 12.5933262875096 0.00605248718338722 0.0320154070470858
"KCNE5" -3.7361067095872 -0.105187522021582 12.4651400864821 0.00605255285243488 0.0320154070470858
"GCNT3" 8.25365510279099 2.90618078528107 11.6006971770719 0.00606034733849871 0.0320454032504512
"LOC105376725" -3.09312225053918 -0.661691646724809 12.5327803124709 0.00606101934542886 0.0320454032504512
"GPR27" -2.75839640179404 3.31695356788741 12.5865978376166 0.00606438386920283 0.0320520107576286
"CCBE1" 3.94191449888255 4.17083446079896 12.5912188871832 0.00606622216333033 0.0320520107576286
"PDZRN4" 3.78767311759816 4.26695877347797 12.5952195186824 0.00606646345375574 0.0320520107576286
"TMX1" 1.05005692163831 4.37214332793724 12.5807213694965 0.00606954415494889 0.0320608985604155
"CKAP4" 1.24494570014464 5.46506622396522 12.5758049166463 0.00607602700084939 0.0320877491348703
"OLA1" -1.2105481358739 5.45497392035002 12.5725209364752 0.0060804849754421 0.0321038963754054
"PLCG2" 2.05945507908462 3.4722176880244 12.5716164063351 0.00608296040601201 0.0321095711047261
"PRLR" 4.0065597668082 2.61075293373597 12.5921385288378 0.00609403682318375 0.0321522384788809
"SOGA3" -2.01696973712497 5.33371812470014 12.5632590077576 0.00609646626605316 0.0321522384788809
"ANK3" -1.79755254573575 6.54892270456799 12.5601643216431 0.00609730497375934 0.0321522384788809
"TMEM154" 1.88327361372424 0.162849709633359 12.6132842608989 0.00609824918708723 0.0321522384788809
"TNFSF9" -2.97611616266543 0.728628329778809 12.4709323843772 0.00609919247021552 0.0321522384788809
"LINC01530" -1.80195777780854 0.578537551442423 12.5941614263928 0.00609945845778204 0.0321522384788809
"HIST1H4H" -3.2597921701155 0.00971306052791248 12.4671798903826 0.00610831774364614 0.0321915366145029
"LOC105370583" -3.53488575600345 -1.67726471205043 13.3537253765542 0.00611538128763927 0.0322185016304844
"PCDHGB5" -2.07601744887114 7.50828809921313 12.5462905989197 0.0061162451077805 0.0322185016304844
"MYO1A" 8.49180616166865 4.47419489896545 12.5264471592634 0.0061252654715523 0.032258605774256
"ZNF730" -2.82150004134173 -1.07711612588428 12.2739565928501 0.0061272721483999 0.0322617625177004
"ASB6" -0.828294457573722 5.31545538121756 12.5330438045393 0.00613440617211224 0.0322919084949881
"CTTNBP2NL" 1.10334863957157 4.38417716349246 12.5299933156097 0.00613916441854268 0.0323093226007895
"PALM2-AKAP2" 2.35014673398927 6.00809151914284 12.5285874299427 0.0061405329802242 0.0323093226007895
"CD69" 1.92836556589501 0.408953129100847 12.5660817199022 0.00614731996579681 0.0323359616852886
"DOK1" 1.58980225818457 3.01820026808958 12.5245032254897 0.00614841688053099 0.0323359616852886
"DLST" 0.935560388621621 6.29920978782125 12.5185564622716 0.00615433864938858 0.0323575461839244
"TMEM236" 6.1989021975363 2.59198589964634 12.5210872852668 0.00615534390002593 0.0323575461839244
"LOC100128079" -2.46660485934675 0.357374620684686 12.5737586449521 0.00615680432822591 0.0323578035819759
"BATF2" 2.50775196285061 2.67241969948045 12.5232689745525 0.00616313734337335 0.0323836634418597
"LOC105370964" -4.1285686226344 -0.535537018125972 11.9558716899847 0.0061738293710601 0.0324324102501267
"RPS3AP26" 1.03204712375009 8.19244167492366 12.4934760573032 0.00618903661276057 0.0324944887511253
"ANKRD27" 1.09253486781699 4.90740008041267 12.4928644124648 0.00618989706757799 0.0324944887511253
"HTR2A" -3.88175786875081 2.05521200216041 11.698798799453 0.00618989890408567 0.0324944887511253
"PCDHGA2" -2.08855020432597 7.50476380082168 12.4833901819242 0.00620305849900606 0.0325561163209052
"ETV1" -3.73297142283628 5.75020482038043 12.4815683412733 0.00620963026657457 0.0325831480570433
"TSPAN4" 1.31001986611381 4.78712592160374 12.4769614101339 0.00621202417177967 0.0325882503748396
"MIR324.1" 1.67760120652691 -0.805755425373484 12.4269475619551 0.0062175165600958 0.0326096012674894
"LOC105378480" -2.22452420758552 -0.964352321180399 12.2007738893339 0.00622994976040453 0.032667337204317
"RNF170" -0.948955392696688 4.38472066311813 12.4613444857734 0.00623403530581964 0.0326787218589608
"LOC102724775" 2.41500054062057 -0.253290374142631 12.5190309298105 0.00623497183908809 0.0326787218589608
"SUMF1" 1.44828800763757 3.99221858180832 12.4573745548496 0.00623997220132754 0.0326900207010293
