"logFC" "logCPM" "F" "PValue" "FDR"
"CTRB2" -15.1017849910128 13.4720949200261 66.9363166927606 7.56896651097295e-06 0.00161150646794244
"F11" -7.77402312522784 4.26483478427755 81.6768940030884 7.59182981626102e-06 0.00161150646794244
"CHPF" -2.76157185442648 6.63366060136486 80.3123342282983 7.82612260499159e-06 0.00164599872219663
"GAD2" -9.51492855393582 2.80203212475175 128.362410644362 7.91825080997163e-06 0.00165023545289636
"DPEP1" -9.01369116935765 6.52381021205631 80.5155325243255 8.04475621615814e-06 0.00166149582212095
"SLC43A1" -4.21310869166308 6.71044832823639 79.3018122719005 8.25832968047834e-06 0.00169037685647291
"FER1L5" -5.89218025463335 2.50831945057831 79.1637909150417 8.58050296148532e-06 0.00172598943130384
"LOC105370928" -5.85755589262668 -0.434301641419663 53.9919541261082 8.72053145181854e-06 0.00172598943130384
"SLC38A3" -8.02558733167903 5.11965122632837 78.817893446873 8.73210439938844e-06 0.00172598943130384
"REG1B" -15.3903294149345 12.8033767296336 60.3862056812673 8.73346887813504e-06 0.00172598943130384
"DLK1" -7.03272291072 2.92166419842348 57.3596421698817 8.85501558540583e-06 0.0017350532674823
"LOC101928499" -9.2275990688342 -0.0245685322649671 124.797647221135 9.11196947342585e-06 0.00177027034049396
"PLAT" 2.76860248581366 5.0266412169366 77.093797612254 9.27492539050238e-06 0.00178678709728796
"SND1" -2.63095786472861 7.62444315274856 76.5739146758889 9.5357540007086e-06 0.00182111035114621
"LOC645433" -8.04706545321089 -1.29036416506855 61.8167742020699 9.64237797301312e-06 0.00182111035114621
"LOC112268414" -7.28599078054838 0.328421562440698 48.1449731188674 9.69140514023285e-06 0.00182111035114621
"PITPNM3" 3.19034552565531 6.03044514799193 75.8077783098655 9.94588263587468e-06 0.00185373462949128
"LGI1" 5.21971733354078 3.93738847307388 60.0446742761352 1.03134676485359e-05 0.00190674391808618
"HOXD10" 8.554008028732 2.54966646438937 45.4415384306285 1.0541317382013e-05 0.00190851643946482
